fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,On,0.06580138206481934,2.7045505046844482,"[60, 15, 2, 2, 5]",0.6
Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,0.06612133979797363,2.648573160171509,"[60, 15, 2, 2, 5]",0.6
On,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,On,0.06778240203857422,2.703408718109131,"[60, 15, 2, 2, 5]",0.6
Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,0.06918454170227051,2.714550733566284,"[60, 15, 2, 2, 5]",0.6
Off,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,On,0.06952285766601562,2.7616360187530518,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,0.07027077674865723,2.793759346008301,"[60, 15, 2, 2, 5]",0.6
On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,0.07056450843811035,2.670414924621582,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,0.07105040550231934,2.7532222270965576,"[60, 15, 2, 2, 5]",0.6
On,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,On,Off,Off,On,0.07145977020263672,2.655630350112915,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,0.07169389724731445,2.7762720584869385,"[60, 15, 2, 2, 5]",0.6
Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,0.07178306579589844,2.7779507637023926,"[60, 15, 2, 2, 5]",0.6
On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,0.07184839248657227,2.751875877380371,"[60, 15, 2, 2, 5]",0.6
On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,0.07201266288757324,2.685722589492798,"[60, 15, 2, 2, 5]",0.6
Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,0.07223153114318848,2.6096105575561523,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,0.07233476638793945,2.7306199073791504,"[60, 15, 2, 2, 5]",0.6
On,On,On,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,0.07255911827087402,2.713151454925537,"[60, 15, 2, 2, 5]",0.6
On,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,On,0.07275652885437012,2.757246971130371,"[60, 15, 2, 2, 5]",0.6
Off,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,0.0728597640991211,2.7327661514282227,"[60, 15, 2, 2, 5]",0.6
On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,0.07289576530456543,2.6919567584991455,"[60, 15, 2, 2, 5]",0.6
On,On,On,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,0.07296156883239746,2.7729878425598145,"[60, 15, 2, 2, 5]",0.6
